userId,movieId,rating,timestamp
0,931,4.0,1260759205
0,1515,4.0,1260759191
0,30,2.5,1260759144
0,833,3.0,1260759179
0,859,3.0,1260759182
0,906,2.0,1260759185
0,1017,2.0,1260759151
0,1041,2.0,1260759187
0,1047,2.0,1260759148
0,1083,3.5,1260759125
0,1087,2.0,1260759131
0,1111,2.5,1260759135
0,1140,1.0,1260759203
1,9,4.0,835355493
1,16,5.0,835355681
1,37,5.0,835355604
1,45,4.0,835355552
1,48,4.0,835355586
1,100,4.0,835355532
1,129,5.0,835355395
1,132,4.0,835355441
1,195,5.0,835355840
1,225,4.0,835355511
1,233,4.0,835355681
1,237,5.0,835355697
1,238,5.0,835355586
1,245,4.0,835355779
1,266,4.0,835355395
1,280,4.0,835356044
1,314,4.0,835355441
1,315,4.0,835355697
1,403,4.0,835355604
1,416,4.0,835355790
1,427,4.0,835355643
1,447,4.0,835355731
1,454,4.0,835355860
1,49,3.0,835356031
1,58,3.0,835355749
1,123,3.0,835356016
1,140,3.0,835355493
1,144,3.0,835355441
1,147,3.0,835355710
1,163,3.0,835355511
1,164,3.0,835355664
1,184,3.0,835355511
1,196,1.0,835355749
1,198,3.0,835355552
1,207,3.0,835355664
1,220,3.0,835355896
1,244,3.0,835355767
1,262,3.0,835355492
1,268,3.0,835355532
1,283,2.0,835355551
1,285,1.0,835355918
1,304,3.0,835355492
1,321,3.0,835355628
1,322,3.0,835355749
1,328,3.0,835355604
1,331,3.0,835355619
1,334,2.0,835355932
1,335,3.0,835355968
1,336,3.0,835356094
1,341,3.0,835355710
1,346,3.0,835356165
1,357,2.0,835356246
2,100,4.0,1298922049
2,266,4.5,1298862418
2,284,5.0,1298862121
2,321,5.0,1298862167
2,642,4.0,1298863157
2,954,5.0,1298932770
2,990,4.0,1298861628
2,1118,4.0,1298861658
2,1359,4.5,1298923236
2,1455,4.0,1298863143
2,1590,4.0,1298921862
2,1834,4.0,1298861753
2,2273,4.0,1298861733
2,2288,4.0,1298921825
2,56,3.0,1298861675
2,219,3.5,1298861637
2,239,3.0,1298861761
2,320,2.5,1298861589
2,341,2.5,1298923242
2,472,3.0,1298862528
2,521,3.0,1298922100
2,524,3.0,1298923247
2,525,3.0,1298921840
2,527,2.0,1298923260
2,617,3.5,1298932787
2,699,3.0,1298861687
2,966,3.0,1298921795
2,1025,3.0,1298861605
2,1253,3.5,1298922089
2,2010,3.0,1298861789
2,2156,3.0,1298862710
2,2162,3.5,1298861796
2,2173,3.0,1298924017
2,2212,3.5,1298922057
2,2599,3.0,1298861968
3,9,4.0,949810645
3,32,5.0,949919556
3,102,5.0,949810582
3,122,5.0,949919681
3,132,4.0,949811346
3,232,5.0,949779042
3,259,4.0,949778802
3,266,5.0,949895708
3,314,5.0,949810582
3,321,5.0,949919763
3,322,5.0,949919681
3,328,5.0,949949538
3,331,4.0,949895887
3,383,4.0,949810688
3,389,4.0,949919802
3,391,4.0,949920028
3,412,4.0,949811315
3,427,5.0,949810582
3,485,5.0,949779091
3,521,5.0,949949486
3,522,5.0,949919938
3,526,5.0,949949538
3,528,5.0,949949638
3,537,4.0,949982238
3,543,5.0,949949444
3,695,5.0,949779022
3,724,5.0,949919189
3,731,4.0,949919306
3,734,5.0,949919247
3,740,5.0,949949396
3,815,4.0,949919454
3,820,4.0,949919322
3,826,5.0,949949638
3,832,5.0,949949638
3,834,5.0,949896377
3,835,5.0,949896377
3,836,5.0,949949538
3,837,5.0,949949638
3,840,5.0,949896244
3,866,5.0,949919372
3,870,5.0,949811523
3,880,5.0,949895732
3,888,5.0,949778771
3,902,5.0,949919399
3,904,5.0,949896275
3,912,5.0,949919372
3,952,5.0,949919419
3,953,5.0,949779173
3,954,5.0,949811490
3,955,5.0,949779173
3,957,5.0,949896244
3,962,5.0,949896159
3,964,5.0,949779173
3,966,5.0,949778714
3,969,5.0,949895708
3,970,5.0,949810261
